,cash,usd_value,positions_usd,long_exposure_usd,short_exposure_usd,gross_traded_usd,gross_traded_percent,net_traded_usd,net_traded_percent,unrealized_long_pnl,unrealized_short_pnl,realized_long_pnl,realized_short_pnl,gross_exposure_usd,net_exposure_usd,gross_exposure_percent,long_exposure_percent,short_exposure_percent,net_exposure_percent,unrealized_pnl,realized_pnl,total_long_pnl,total_short_pnl,total_pnl,inception_return,previous_usd_value
2022-08-10 00:00:00,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0
2022-08-11 20:00:00,-8455.511293168642,9705.869593422605,18161.380886591247,23130.604528452426,-4969.223641861179,28441.29064784472,2.8441290647844717,18441.29064784472,1.844129064784472,-310.6861193922937,30.77635813882046,0.0,0.0,28099.828170313605,18161.380886591247,2.8099828170313605,2.3130604528452428,-0.4969223641861179,1.8161380886591247,-279.9097612534732,0.0,-310.6861193922937,30.77635813882046,-279.9097612534732,0.9705869593422606,10000.0
2022-08-12 20:00:00,-7959.100069680387,9981.72700395239,17940.827073632776,23819.396376138233,-5878.569302505452,7567.690201746349,0.7797024397355142,-500.65838427642484,-0.0515830528586235,226.66721058789906,-103.01075845600879,-158.03287437905138,34.10791662435089,29697.965678643683,17940.827073632783,3.0597944257121648,2.454122852864206,-0.6056715728479592,1.8484512800162467,123.65645213189028,-123.92495775470049,68.63433620884769,-68.9028418316579,-0.26850562281020984,0.9981727003952391,9705.869593422605
2022-08-15 20:00:00,-7878.277823798854,9572.440190207839,17450.718014006692,23779.91514916437,-6329.197135157676,12462.70673777404,1.2485521526324328,-88.36194446735317,-0.008852370379631215,260.80388678756157,-553.6385911082333,-144.13386261485962,34.10791662435089,30109.112284322047,17450.718014006696,3.016423137238673,2.382344772577773,-0.6340783646609,1.748266407916873,-292.83470432067173,-110.02594599050873,116.67002417270194,-519.5306744838824,-402.8606503111805,0.957244019020784,9981.72700395239
2022-08-16 20:00:00,-8181.328295209246,9550.06233288948,17731.390628098725,23205.59661632646,-5474.205988227739,13910.857016413212,1.4532195281453284,295.6633564460861,0.03088693693260533,-41.75813132114578,-4.240165251829721,-23.453950647832762,-347.5224866835925,28679.8026045542,17731.39062809872,2.996080626744715,2.42420909979304,-0.571871526951675,1.852337572841365,-45.998296572975505,-370.97643733142525,-65.21208196897854,-351.7626519354222,-416.97473390440075,0.9550062332889482,9572.440190207839
2022-08-17 20:00:00,-9038.197377565917,9040.18584098605,18078.383218551968,21512.194253471047,-3433.8110349190783,3891.141736461947,0.40744673708162465,854.4752195270601,0.08947326098431117,-528.0844807934718,8.583901227355417,-65.91932339800022,-339.05406551938165,24946.005288390126,18078.383218551968,2.6121301012327978,2.2525710831630024,-0.3595590180697951,1.8930120650932074,-519.5005795661164,-404.97338891738184,-594.003804191472,-330.47016429202625,-924.4739684834983,0.9040185840986051,9550.06233288948
2022-08-18 20:00:00,-9038.692621257838,9319.964869179532,18358.65749043737,21632.97926940777,-3274.3217789703986,0.0,0.0,-0.0,-0.0,-407.2994648567534,168.07315717603515,-65.9662751285403,-339.05406551938165,24907.30104837817,18358.65749043737,2.7551757769684775,2.392979486254474,-0.36219629071400317,2.030783195540471,-239.22630768071824,-405.02034064792196,-473.2657399852937,-170.9809083433465,-644.2466483286402,0.9319964869179533,9040.18584098605
2022-08-19 20:00:00,-9039.1878920864,8846.418075513928,17885.605967600328,21127.016233122875,-3241.4102655225447,0.0,0.0,-0.0,-0.0,-913.262501141648,200.98467062388917,-65.96630226518096,-339.05406551938165,24368.426498645418,17885.60596760033,2.614647891992607,2.266855780002823,-0.3477921119897845,1.9190636680130386,-712.2778305177588,-405.0203677845626,-979.228803406829,-138.06939489549248,-1117.2981983023215,0.884641807551393,9319.964869179532
2022-08-22 20:00:00,-9040.67378598647,8240.189220370165,17280.863006356634,20521.933884743084,-3241.07087838645,0.0,0.0,-0.0,-0.0,-1518.3448495214388,201.3240577599839,-66.95692533668789,-339.05406551938165,23763.004763129535,17280.863006356634,2.6861724779776517,2.319801495878418,-0.36637098209923363,1.9534305137791843,-1317.020791761455,-406.01099085606955,-1585.3017748581267,-137.73000775939775,-1723.0317826175244,0.8240189220370167,8846.418075513928
